source_file,muscle,channel,pulse,pulse_t_ms,win_start_ms,win_stop_ms,p2p,p2p_norm_pct,norm_mode,freq_hz,amp_ma,electrode,mode
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,30,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,30,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,30,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,30,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,35,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,40,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,45,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,50,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,55,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,60,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,65,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,70,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,75,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,80,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,85,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,90,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,95,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,100,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,5,133.43923749012276,141.43923749012276,165.79904686263745,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,6,166.79904686263745,174.79904686263745,199.15885623515396,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,7,200.15885623515396,208.15885623515396,232.5186656076704,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,8,233.5186656076704,241.5186656076704,265.87847498018516,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,9,266.87847498018516,274.87847498018516,299.2382843527016,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,10,300.2382843527016,308.2382843527016,332.59809372521806,,,none,30.0,105,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,1,0.7942811755352608,8.79428117553526,32.35980937251648,,,none,30.0,110,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,2,33.35980937251648,41.35980937251648,65.71961874503296,,,none,30.0,110,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,3,66.71961874503296,74.71961874503296,99.07942811754766,,,none,30.0,110,2,monophasic
Modulated_autosave_20260716_142536_785ms,Biceps (L),L_BB,4,100.07942811754766,108.07942811754766,132.43923749012276,,,none,30.0,110,2,monophasic
